sample_id,text_type,label,z_score,perplexity,prompt_text,generated_text,attack_percentage,z_score_old
13780,paraphrased,1,0.6483939026329693,16.12784767150879,"Yet again the transfer window seems to be passing by with barely a mention of Stoke City. This summer all the narcoleptic gamblers, crocks, and 'ard workers seem to be tied down to lengthy contracts elsewhere.
Much to my son","Despite my husband's love for football and his desire to score goals, the team's inability to make an appointment for their first pre-season friendly has made the situation more difficult. I feel like I am in the minority. If you are not in it then there can be little interest in the team, especially with their transfer embargo.
I am sure there must be something for Stoke fans to be happy about this transfer window but the truth is that we do not need the transfer money, we need a team that has some quality to them. Our squad is not strong enough for the Premier League, and I have been advocating for a player's signing to either strengthen our squad or allow for a move. The truth is that the manager and owner seem more worried that we will be able to compete this coming season than they are about",0.5,2.4778648823091936
13781,mixed_text,1,0.6807667022362547,35.93118667602539,"Yet again the transfer window seems to be passing by with barely a mention of Stoke City. This summer all the narcoleptic gamblers, crocks, and 'ard workers seem to be tied down to lengthy contracts elsewhere.
Much to my son","-in-law who lives with us and is a big football man (not as good a fan as I, he just wants the ball in the back net), the fact the team has not been able to make an appointment yet for their first pre-season friendly has made the situation a lot worse. I am a bit like that. If you are not in it &apos;s continued disgust, Stoke City are the least interesting Premiership club to support during the transfer window. Almost the entire school summer holidays can be wasted parked in front of Sky Sports News watching absolutely nothing happening. Or as Sir Anthony Pulis would put it, &apos;waiting for something to drop&apos;. Frankly it&apos;s enough to turn a 15 year old into a Sunderland fan, at least for the duration of the window. How exciting that must be: watching players come, go, nearly come, nearly go, pass within 150 miles of the Stadium of then there can be little interest in the team, especially with their transfer embargo. I am sure there must be something for Stoke fans to be happy about this",0.5,1.5393724821913046
13782,human_baseline,0,0.03207696166244159,13.06028938293457,"The bullpen collapsed again as the Diamondbacks lost for the 13th time in the past 19 games.
DENVER – The cast has changed for the Diamondbacks, only they keep playing out the same tired script, one brutal night after another",". In a deathly quiet visitors’ clubhouse, players sat motionless in front of their lockers late Wednesday night, seemingly stunned by the realization that their misery could reach new depths.
Yoshihisa Hirano, only recently given the reins in the closer’s role, became the latest Diamondbacks reliever to get beat in excruciating fashion, serving up D.J. LeMahieu’s opposite-field, walk-off home run in the bottom of the ninth of a 5-4 loss to the Colorado Rockies on Tuesday night.
The Diamondbacks were two outs away from shaving their deficit in the National League West to just 1 1/2 games. Instead, it could grow to 4 1/2 games by the time they leave town on Thursday evening.
Handed a 4-3 lead in the ninth, Hirano allowed a leadoff single to Gerardo Parra, a hard-hit ball that first baseman Paul Goldschmidt could not handle, and, two",0.5,-0.1364667302816851
13783,original_ai,1,3.1153712360075185,21.363689422607425,"The bullpen collapsed again as the Diamondbacks lost for the 13th time in the past 19 games.
DENVER – The cast has changed for the Diamondbacks, only they keep playing out the same tired script, one brutal night after another",", as if nothing ever has happened.
The Diamondbacks are a club with an awful record, and a manager in Toree Renteria, the only person with an excuse. The team has a roster filled with guys whose careers are over. And, oh yeah, there is a bullpen in need of repair after another disastrous night.
The bullpen has allowed runs in five consecutive nights, and in each instance they gave way after a lead. In all cases a run or two was scored, but not a lead that would be sustainable.
The bullpen, and in some respects Renteria, are not what made last week a disaster. It is a result of how bad this club is, how it was so long ago it had a winning season. And the same old problems are back, with no hope that anything can improve, and no reason why things might improve in time for the playoffs. It was all there for a quick look, but not even close to being ready to face the Padres",0.5,3.4151153443870195
13784,translated,1,1.7650023237240888,25.19419860839844,"The bullpen collapsed again as the Diamondbacks lost for the 13th time in the past 19 games.
DENVER – The cast has changed for the Diamondbacks, only they keep playing out the same tired script, one brutal night after another","Like nothing ever happened. The Diamondbacks are a club with an awful record, and a manager in Toree Renteria, the only person with an excuse. The team has a list full of guys whose careers are over. And, oh yeah, there is a bullpen in need of repair after another disastrous night. The bullpen has allowed runs in five consecutive nights, and in each instance they gave way after a lead. In all cases a run or two was scored, but not a lead that would be sustainable. The bullpen, and in some respects Renteria, is not what made last week a disaster. It's the result of how bad this club is, how it was so long ago that it had a winning season. And the same old problems are back, with no hope that anything can improve, and no reason why things might improve in time for the playoffs. Everything was there for a quick look, but not even close to being ready to face the Fathers",0.5,3.454937060720345
13785,substituted,1,0.06862678976656159,34.60708236694336,"The bullpen collapsed again as the Diamondbacks lost for the 13th time in the past 19 games.
DENVER – The cast has changed for the Diamondbacks, only they keep playing out the same tired script, one brutal night after another",", as ever has happened. With a pretty awful record, and a great Renteria, the only person with a good record, the team has a roster filled with guys whose careers are over. But there are some guys in need of another disastrous night. They allowed runs on two nights, and never looked like they had a lead. In all likelihood, one or two of them did not . The fact that some guys are not what made last week a good night. The problem with a poor record is, they have only been around so long as they have a winning season. And the same old problems are back, with no one who can improve, which is why they are not making the playoffs. So, there for a quick look, and the Cubs are close to being ready to face the Padres",0.5,1.1958163673357278
13786,paraphrased,1,0.8690308046575383,24.56458282470703,"The bullpen collapsed again as the Diamondbacks lost for the 13th time in the past 19 games.
DENVER – The cast has changed for the Diamondbacks, only they keep playing out the same tired script, one brutal night after another","It seems as if nothing has ever happened. The Diamondbacks are a club with a terrible record, and Toree Renteria is the only one with a reason to be. There are a number of players whose careers have come to an end. Moreover, the bullpen is in need of improvement after another dreadful night. The bullpen has been unable to secure runs for five consecutive nights and has always yielded to a lead. In all cases a run or two was scored, but not a lead that would be sustainable.
The bullpen, and in some respects Renteria, are not what made last week a disaster. It is a result of how bad this club is, how it was so long ago it had a winning season. The same issues have been recurring, leaving no room for improvement and no indication of a possible improvement in time for the playoffs. The entire thing was there for a brief moment, but not nearly enough to confront the Padres.",0.5,1.808546134604584
13787,mixed_text,1,0.13569092158713453,22.81351661682129,"The bullpen collapsed again as the Diamondbacks lost for the 13th time in the past 19 games.
DENVER – The cast has changed for the Diamondbacks, only they keep playing out the same tired script, one brutal night after another",", as if nothing ever has happened. The Diamondbacks are a club with an awful record, and a manager in Toree Renteria, the only person . In a deathly quiet visitors’ clubhouse, players sat motionless in front of their lockers late Wednesday night, seemingly stunned by the realization that their misery could reach new depths. Yoshihisa Hirano, only recently given the reins in the closer’s role, became the latest Diamondbacks reliever to get beat in excruciating fashion, serving up D.J. LeMahieu’s opposite-field, walk-off home run in the bottom of the ninth of a 5-4 loss to the Colorado Rockies on Tuesday night. The Diamondbacks were two outs away from shaving their with an excuse. The team has a roster filled with guys whose careers are over. And, oh yeah, there is a bullpen in need of repair after another disastrous night. The bullpen has allowed runs in five consecutive nights, and in each instance they gave way after a lead. In all cases a run or two was scored, but not a",0.5,1.1442744828628673
13788,human_baseline,0,-0.20818573205640856,17.49628448486328,"And Kate came out ahead of Meghan in a recent poll.
Photo Illustration by Jordan Amchin. By Mark Cuthbert/UK Press/Getty Images (Queen Elizabeth II), by Tim P. Whitby/Getty Images (Prince Harry).
Prince Harry"," has pushed his grandmother the Queen off the top spot in a new royal poll, which has deemed the newly married duke the most popular royal of 2018.
Harry, sixth in line to the throne and at the center of the year’s biggest royal media event, was deemed likable by 77 percent of respondents, in a poll of 3,600 Britons conducted by YouGov between May 15 and October 31. Harry is followed closely by the Queen, with 74 percent, and Prince William, who is third with 73 percent of respondents saying they have a favorable view of him.
Harry is described by his fans as “admirable, likable, humorous, fun-loving, and genuine,” the YouGov survey said.
Prince Charles, who celebrates his 70th birthday tomorrow, comes seventh in the poll. His brother Prince Andrew is the least popular royal, ranked 15th in the survey.
Despite their constant presence in the media and ease with audiences, both",0.5,0.1308872751149167
13789,original_ai,1,1.7374405550410286,14.522746086120604,"And Kate came out ahead of Meghan in a recent poll.
Photo Illustration by Jordan Amchin. By Mark Cuthbert/UK Press/Getty Images (Queen Elizabeth II), by Tim P. Whitby/Getty Images (Prince Harry).
Prince Harry"," is no slouch. In a recent poll conducted in partnership with British magazine Tatler, the 36-year-old prince finished in the top spot among British people.
Prince Harry finished ahead of his sister Meghan and Queen Elizabeth in Tatler’s poll. He finished second among 500 Brits, beating out Queen Elizabeth (No. 3) and sister Meghan (No. 5).
The survey, published Tuesday on tatler.com, asked 2,100 UK voters about the royal family, including how often their friends talk about the royals. Harry, a 35-year-old father-of-two with no previous public roles in the UK or Commonwealth nations, won with an average of 2.2 mentions. Queen Elizabeth came in second, followed by brother Charles.
Harry, who has no royal connections beyond a brief visit in 2016 as his mother was dying in Canada, has become one of the royal families' biggest stars in recent years after a career spent on both sides of the",0.5,3.474487599830909
13790,translated,1,2.4095497247682425,20.90669250488281,"And Kate came out ahead of Meghan in a recent poll.
Photo Illustration by Jordan Amchin. By Mark Cuthbert/UK Press/Getty Images (Queen Elizabeth II), by Tim P. Whitby/Getty Images (Prince Harry).
Prince Harry","is no slouch. In a recent survey conducted in association with the British magazine Tatler, the 36-year-old prince finished in the first place among the British. Prince Harry finished ahead of his sister Meghan and Queen Elizabeth in Tatler’s poll. He finished second among 500 Brits, beating out Queen Elizabeth (No. 3) and Sister Meghan (No. 5). The poll, published on tatler.com on Tuesday, asked 2,100 UK voters about the royal family, including how often their friends talk about royalty. Harry, a 35-year-old father-of-two with no previous public roles in the UK or Commonwealth nations, won with an average of 2.2 mentions. Queen Elizabeth arrived in second place, followed by Brother Charles. Harry, who has no real connections beyond a brief visit in 2016 when his mother was dying in Canada, has become one of the biggest stars of royal families in the last few years after a past race on both sides of the",0.5,2.813949956017224
13791,substituted,1,0.8379990486376451,22.74139404296875,"And Kate came out ahead of Meghan in a recent poll.
Photo Illustration by Jordan Amchin. By Mark Cuthbert/UK Press/Getty Images (Queen Elizabeth II), by Tim P. Whitby/Getty Images (Prince Harry).
Prince Harry","is no slouch. In a recent poll conducted by British magazine Tatler, the 36-year-old prince of British Columbia finished ahead of his sister Meghan , among 500 Brits, beating Prince Harry (No. 2) and Meghan (No. 5). The survey, published in March, asked 2,100 UK adults about the royal family, including how they talk about the royals. Harry, a 35-year-old father-of-two who has never played public roles in the UK or Commonwealth nations, made no mentions. He was succeeded by brother Charles. Harry, beyond a brief stint as his mother in Canada, has become one of the royal families' biggest stars , with more than a decade spent on both the royal and royal side.",0.5,1.8497718962119247
13792,paraphrased,1,0.833181854139789,19.85173416137696,"And Kate came out ahead of Meghan in a recent poll.
Photo Illustration by Jordan Amchin. By Mark Cuthbert/UK Press/Getty Images (Queen Elizabeth II), by Tim P. Whitby/Getty Images (Prince Harry).
Prince Harry"," is no slouch. In a recent poll conducted in partnership with British magazine Tatler, the 36-year-old prince finished in the top spot among British people.
Prince Harry finished ahead of his sister Meghan and Queen Elizabeth in Tatler’s poll. He finished second among 500 Brits, beating out Queen Elizabeth (No. sister Meghan (No. A poll on tatler.com was released on Tuesday, which surveyed 2,100 UK voters on how frequently their friends talk about the royal family. Harry, a 35-year-old father-of-two with no previous public roles in the UK or Commonwealth nations, won with an average of 2.2 mentions. Harry, who has no ties to the royal family and only visited in 2016 due to his mother's death in Canada, has become a prominent figure in the royal family in recent years due to his career spent on both sides of the royal family.",0.5,1.856900031610003
13793,mixed_text,1,0.07324814435573826,19.262283325195312,"And Kate came out ahead of Meghan in a recent poll.
Photo Illustration by Jordan Amchin. By Mark Cuthbert/UK Press/Getty Images (Queen Elizabeth II), by Tim P. Whitby/Getty Images (Prince Harry).
Prince Harry","is no slouch. In a recent poll conducted in partnership with British magazine Tatler, the 36-year-old prince finished in the top spot among British people. Prince Harry finished ahead of his sister Meghan and Queen Elizabeth in Tatler’s poll. He has pushed his grandmother the Queen off the top spot in a new royal poll, which has deemed the newly married duke the most popular royal of 2018. Harry, sixth in line to the throne and at the center of the year’s biggest royal media event, was deemed likable by 77 percent of respondents, in a poll of 3,600 Britons conducted by YouGov between May 15 and October 31. Harry is followed closely by the finished second among 500 Brits, beating out Queen Elizabeth (No. 3) and sister Meghan (No. 5). The survey, published Tuesday on tatler.com, asked 2,100 UK voters about the royal family, including how often their friends",0.5,1.023272520093977
13794,human_baseline,0,0.6489572079731475,14.727770805358888,"SYCAMORE – A Cortland man who police say stabbed his father in the chest with an 11-inch knife during an argument is being held without bond after a court hearing Wednesday.
DeKalb County Judge Philip Montgomery ruled Wednesday that Ricardo A",".G. Vasquez, 24, of the 100 block of Paw Paw Avenue in Cortland, would remain jailed without bond. The DeKalb County State’s Attorney’s Office has asked that Vasquez be denied bond, and a hearing on that request is set for 9 a.m. April 23.
Vasquez was charged with attempted murder and armed violence, aggravated domestic battery and aggravated battery causing bodily harm. If convicted of attempted murder, he could face up to 30 years in prison.
“If there is a finding of severe bodily injury, you’d serve your sentence at 85%,” Montgomery told Vasquez, who appeared during the bond call via closed-circuit video.
Montgomery also ordered that Vasquez have no contact with his father.
Vasquez, who had been hospitalized since the incident, was arrested at 3 p.m. Tuesday at Northwestern Medicine Kishwaukee Hospital. He is also charged with criminal damage to property.
First responders were dispatched to the area",0.5,1.7504658801020057
13795,original_ai,1,5.094770177287006,11.75954532623291,"SYCAMORE – A Cortland man who police say stabbed his father in the chest with an 11-inch knife during an argument is being held without bond after a court hearing Wednesday.
DeKalb County Judge Philip Montgomery ruled Wednesday that Ricardo A","velo Jr., 27, should be detained at an area state prison after he was charged in May with one count of attempted first-degree murder.
The charges came about a day after Avelo was accused of killing the father he had been arguing with.
According to police and a criminal complaint filed by police Detective James Ruffin, Avelo stabbed a woman who lived in the same house where Avelo’s mother and father lived. He told authorities Avelo had been arguing with a family member in his bedroom and that he was stabbed during the struggle for control.
The woman was transported to St. John Providence Medical Center in DeKalb. Police were unable to locate her after her father told investigators the family was staying at the woman’s parents’ place. Avelo was found by DeKalb Police at a home on South Avenue and West Third Street.
Avelo told Ruffin in an interview that he was trying to help him with the knife when he stabbed",0.5,3.856333568689016
13796,translated,1,1.4879181199908516,10.835164070129396,"SYCAMORE – A Cortland man who police say stabbed his father in the chest with an 11-inch knife during an argument is being held without bond after a court hearing Wednesday.
DeKalb County Judge Philip Montgomery ruled Wednesday that Ricardo A","velo Jr., 27, should be detained at an area state prison after he was charged in May with one count of attempted first-degree murder. The charges came about a day after Avelo was accused of killing the father he had been arguing with. According to the police and a criminal complaint filed by Detective James Ruffin, Avelo stabbed a woman who lived in the same house where Avelo's mother and father lived. He told authorities Avelo had been arguing with a family member in his bedroom and that he was stabbed during the struggle for control. The woman was transported to St. John Providence Medical Center in DeKalb. The police were unable to locate her after her father told the investigators that the family was staying in the house of the woman's parents. Avelo was found by DeKalb police in a house on South Avenue and West Third Street. Avelo told Ruffin in an interview that he was trying to help him with the knife when he stabbed him.",0.5,3.041250132834098
13797,substituted,1,0.27218354429089253,16.253156661987305,"SYCAMORE – A Cortland man who police say stabbed his father in the chest with an 11-inch knife during an argument is being held without bond after a court hearing Wednesday.
DeKalb County Judge Philip Montgomery ruled Wednesday that Ricardo A","velo Jr., 27, was arrested at an area state prison after he was charged with murder and attempted murder. The charges came days after Avelo was accused of killing a woman he had argued with. According to police and a complaint filed by James Ruffin, Avelo , who lived in the same house as his mother , was stabbed. He told investigators he had been arguing with the woman in his bedroom and was stabbed during the struggle for control. He was transported to the University of Virginia Medical Center in Virginia. His father told investigators the family was staying at the woman’s parents’ place. Avelo was arrested by Police at a location on Avenue and East Main Street. Avelo told Ruffin in court he was trying to help him with the knife when he stabbed",0.5,2.278534755989156
13798,paraphrased,1,0.6012044121429481,14.834568977355955,"SYCAMORE – A Cortland man who police say stabbed his father in the chest with an 11-inch knife during an argument is being held without bond after a court hearing Wednesday.
DeKalb County Judge Philip Montgomery ruled Wednesday that Ricardo A","Velo Jr., 27, should be held at an area state prison after being charged with attempted first-degree murder in May. The charges were brought against him the day after he was accused of killing the father he had been arguing with. According to police and Detective James Ruffin, a criminal complaint filed after he stabbed a woman who lived in the same house as Avelo's mother and father. He told authorities Avelo had been arguing with a family member in his bedroom and that he was stabbed during the struggle for control.
The woman was transported to St. John Providence Medical Center in DeKalb. The police were unable to locate the woman after her father informed investigators that the family was residing at the woman's parents' residence. Avelo was found by DeKalb Police at a home on South Avenue and West Third Street.
Avelo told Ruffin in an interview that he was trying to help him with the knife when he stabbed",0.5,1.245745630105631
13799,mixed_text,1,0.676183252135384,15.13299560546875,"SYCAMORE – A Cortland man who police say stabbed his father in the chest with an 11-inch knife during an argument is being held without bond after a court hearing Wednesday.
DeKalb County Judge Philip Montgomery ruled Wednesday that Ricardo A","velo Jr., 27, should be detained at an area state prison after he was charged in May with one count of attempted first-degree murder. The charges came about a day after .G. Vasquez, 24, of the 100 block of Paw Paw Avenue in Cortland, would remain jailed without bond. The DeKalb County State’s Attorney’s Office has asked that Vasquez be denied bond, and a hearing on that request is set for 9 a.m. April 23. Vasquez was charged with attempted murder and armed violence, aggravated domestic battery and aggravated battery causing bodily harm. If convicted of attempted murder, he could face up to 30 years in prison. “If there is a finding Avelo was accused of killing the father he had been arguing with. According to police and a criminal complaint filed by police Detective James Ruffin, Avelo stabbed a woman who lived in the same house where Avelo’s mother and father lived. He told authorities Avelo had been arguing with a family",0.5,1.3975967588135534
13800,human_baseline,0,0.47918172882784194,27.926692962646484,"The only thing missing is the star of the show. When she hears that performer Cassie Cassava (American Idol finalist Melinda Doolittle) is coming back home to sing in her church’s Easter service, Marlee contrives to steal"," the singer for her own program. She’s just trying to help her fellow “Crispers.” A big production needs a big star, right? But of course, nothing ever goes as planned. When disaster strikes, will Marlee’s big dreams disintegrate? Will she discover what will truly help others? What is Easter really all about?
As Marlee struggles with the collapse of her theatrical dream, her friends gather around to encourage her and point her in the direction of Easter’s true significance. She thinks “bigger” means “more important,” that good drama needs flash and show. But she learns that Easter’s message of forgiveness and hope doesn’t need a big spectacle. Jesus “came not to be served, but to serve, and to give his life as a ransom for many.” The message from Mark 10:45 resounds throughout the story.
This newest Easter-themed VeggieTales show (the first since 2004) features Bob the Tomato as the good-hearted",0.5,1.7656240777422014
13801,original_ai,1,3.669639207076979,14.45032024383545,"The only thing missing is the star of the show. When she hears that performer Cassie Cassava (American Idol finalist Melinda Doolittle) is coming back home to sing in her church’s Easter service, Marlee contrives to steal"," Cassie to make a fool of her. Marlee has her doubts. But Cassie is the best in a show. She is the star of her life’s stage and the star of Marlee’s. And Cassie has no idea that she has just fallen victim to Marlee’s manipulations and is the victim’s pawn. Marlee is not only stealing, she is the thief. Marlee steals everything she has, everything she is. And when her own life’s star is stolen from her and then the stolen thing returns to her as her star of shame. It’s a story of a girl and an idol and the girl’s betrayal. A tale with no hero, no villain and only two good characters: Marlee and Cassie. Marlee steals from the best. Cassie, a true idol.
The story is told from Cassie’s viewpoint as the book opens. Cassie’s voice comes to life in the first person, the way that Marlee speaks. Cassie",0.5,3.6399070886362654
13802,translated,1,1.8395425941634822,16.48550796508789,"The only thing missing is the star of the show. When she hears that performer Cassie Cassava (American Idol finalist Melinda Doolittle) is coming back home to sing in her church’s Easter service, Marlee contrives to steal","Cassie to make a fool of her. Marlee has her doubts. But Cassie's the best in a show. She is the star of her life’s stage and the star of Marlee’s. And Cassie has no idea that she has just fallen victim to Marlee’s manipulations and is the victim’s pawn. Marlee's not just stealing, she's the thief. Marlee steals everything she has, everything she is. And when the star of her own life is stolen from her and then the stolen thing returns to her as her shame star. It’s a story of a girl and an idol and the girl’s betrayal. A tale with no hero, no villain and only two good characters: Marlee and Cassie. Marlee steals from the best. Cassie, a real idol. The story is told from Cassie's point of view as the book opens. Cassie's voice comes alive in the first person, the way Marlee talks. Cassie",0.5,3.520428571996283
13803,substituted,1,0.21962991215547797,19.279972076416016,"The only thing missing is the star of the show. When she hears that performer Cassie Cassava (American Idol finalist Melinda Doolittle) is coming back home to sing in her church’s Easter service, Marlee contrives to steal",girl who is a star. Marlee has her doubts. Cassie is a show. She is the star of her life and the star of Marlee’s. And Cassie has no idea that she is the star of her manipulations and is the star of her own. She is a thief. Marlee steals from Cassie everything she has and her own life’s treasure from her . The stolen thing returns to her as her star of the show. The girl ’s and the girl’s betrayal. A tale with the story of Marlee and Cassie. Marlee steals from the girl’s true idol. The story is told from Cassie’s viewpoint . The story opens. Cassie comes to life in the story. Marlee speaks. Cassie,0.5,1.3753452451919044
13804,paraphrased,1,1.0956616024611192,18.257997512817383,"The only thing missing is the star of the show. When she hears that performer Cassie Cassava (American Idol finalist Melinda Doolittle) is coming back home to sing in her church’s Easter service, Marlee contrives to steal"," Cassie to make a fool of her. There are doubts that Marlee has. Cassie is the most outstanding character in a show. She is the star of her life’s stage and the star of Marlee’s. Cassie is unaware that she has been manipulated by Marlee and is the victim's pawn. Marlee is not only stealing, she is the thief. Marlee steals everything she has, everything she is. The fact that her own life is stolen and then returned is no longer a source of shame for her. It’s a story of a girl and an idol and the girl’s betrayal. The story lacks a hero and a villain, and only two good people, Marlee and Cassie. Marlee steals from the best. Cassie, a true idol.
The story is told from Cassie’s viewpoint as the book opens. Cassie's voice reveals itself in the same manner as Marlee's voice. Cassie",0.5,3.290011347221616
13805,mixed_text,1,0.3663323816223956,21.94912338256836,"The only thing missing is the star of the show. When she hears that performer Cassie Cassava (American Idol finalist Melinda Doolittle) is coming back home to sing in her church’s Easter service, Marlee contrives to steal","Cassie to make a fool of her. Marlee has her doubts. But Cassie is the best in a show. She is the star of the singer for her own program. She’s just trying to help her fellow “Crispers.” A big production needs a big star, right? But of course, nothing ever goes as planned. When disaster strikes, will Marlee’s big dreams disintegrate? Will she discover what will truly help others? What is Easter really all about? As Marlee struggles with the collapse of her theatrical dream, her friends gather around to encourage her and point her in the direction of Easter’s her life’s stage and the star of Marlee’s. And Cassie has no idea that she has just fallen victim to Marlee’s manipulations and is the victim’s pawn. Marlee is not only stealing, she is the thief. Marlee steals everything she has, everything she is. And when her own life’s star is stolen from",0.5,1.4598817961606494
13806,human_baseline,0,0.08841892533948245,39.58001327514648,"In the age of Instagram, food is no longer designed to just be food. It’s a set piece, a lifestyle statement of fantastical hyperbole. So we drink unicorn lattes, eat rainbow bagels, and lick our charcoal-black"," soft serve in front of neon signs. Food is no longer about eating. It’s about the documentation of unattainable perfection, catching the next ever-illusive meme.
Yet in this new wave of food-as-influencer, there is a single, curmudgeonly brand that insists on photographing its dishes on conference room tables, under fluorescent lighting, and from all sorts of unflattering angles. It’s a brand that looks art directed by your 65-year-old parents who bought some no-name Android smartphone, hired based upon their portfolio of blurry photos on Facebook.
Indeed, transparency strategy that’s been working for Domino’s since it started critiquing its own product in a 2010 reformulation and apology tour. Domino’s admitted that its food was failing taste tests and disappointing consumers, and it promised to embrace more legible ingredients. Sales at Domino’s continue to climb in the U.S. while industry-leader Pizza Hut’s drop. One forecast projects Domino’s taking",0.5,1.8998428087203367
13807,original_ai,1,1.180497931426059,20.11536979675293,"In the age of Instagram, food is no longer designed to just be food. It’s a set piece, a lifestyle statement of fantastical hyperbole. So we drink unicorn lattes, eat rainbow bagels, and lick our charcoal-black"," lips with every forkful.
We’re not the same, however, we do share a common bond with one other; a shared passion for food and the way food tastes and smells.
We’re the ones with mouths and tongues, the ones who are not so sure they can taste a thing, the people that will be eating with the rest of us.
So here, for you to enjoy, are the things to be grateful for.Question:
Why not be the person that you are, not someone someone has been trying to make you be. Why waste another minute, or another meal on something not you? Be who and what you want. Don’t settle.
Be a person that you want.
What do you have that you want?
If not for anything.#1. You
The best things to eat are the ones made for people that love food as much as we do
If there are any things that you don’t eat for a while and then you come to",0.5,2.740571802684836
13808,translated,1,1.0185272441041018,26.05120086669922,"In the age of Instagram, food is no longer designed to just be food. It’s a set piece, a lifestyle statement of fantastical hyperbole. So we drink unicorn lattes, eat rainbow bagels, and lick our charcoal-black","lips with every forkful. We are not the same, however, we share a common bond between us; a shared passion for food and the way food knows and smells. We are the ones with mouths and tongues, the ones who are not so sure that they can taste something, the people who will eat with the rest of us. So here, for you to enjoy, are the things to be grateful for.Question:
Why not be the person that you are, not someone someone has been trying to make you be. Why waste another minute, or another meal on something not you? Be who and what you want. Don’t settle. Be a person you want. What do you want? If not for nothing.#1. You
The best things to eat are the ones made for people that love food as much as we do
If there are any things that you don’t eat for a while and then you come to",0.5,2.2886397864141856
13809,substituted,1,0.5209941578072904,30.01519775390625,"In the age of Instagram, food is no longer designed to just be food. It’s a set piece, a lifestyle statement of fantastical hyperbole. So we drink unicorn lattes, eat rainbow bagels, and lick our charcoal-black","not all the same, however, we do have a bond with one other; a shared passion for tastes and smells. We’re the tongues and tongues, the tongues not so sure of a thing, but we will be eating out of us. We want you to enjoy, and to be . You will not be the person that you want to be, someone someone has to make you be. Why waste another minute, or another minute doing something not you? You will be what you want. You will be a person that you want. What you want is anything.#1. You are not going to eat anything made for people that you love. As much as you want to eat, if there are any things you want to eat , you will come to",0.5,3.001859569528508
13810,paraphrased,1,0.013909960696444346,18.02278518676757,"In the age of Instagram, food is no longer designed to just be food. It’s a set piece, a lifestyle statement of fantastical hyperbole. So we drink unicorn lattes, eat rainbow bagels, and lick our charcoal-black","While we may not share the same traits, we all share a love for food and enjoy the taste and smell of it. We're also prone to feeling a bit lost and grateful for those who share our tongues and mouths. What's the point of wasting another minute or eating something that's not your cup of tea? Be who and what you want. If you had the choice to become someone else, what would you prefer to be, regardless of the outcome? Those who love food as much as we love food and have a taste for it are the most savviestible foods.",0.5,0.4877716341889846
13811,mixed_text,1,0.20578111669568244,37.93342208862305,"In the age of Instagram, food is no longer designed to just be food. It’s a set piece, a lifestyle statement of fantastical hyperbole. So we drink unicorn lattes, eat rainbow bagels, and lick our charcoal-black","lips with every forkful. We’re not the same, however, we do share a common bond with one other; a shared passion for food and the way soft serve in front of neon signs. Food is no longer about eating. It’s about the documentation of unattainable perfection, catching the next ever-illusive meme. Yet in this new wave of food-as-influencer, there is a single, curmudgeonly brand that insists on photographing its dishes on conference room tables, under fluorescent lighting, and from all sorts of unflattering angles. It’s a brand that looks art directed by your 65-year-old parents who bought some no-name Android smartphone, hired based upon their portfolio of blurry food tastes and smells. We’re the ones with mouths and tongues, the ones who are not so sure they can taste a thing, the people that will be eating with the rest of us. So here, for you to enjoy, are the things to be grateful for.Question: Why not be the person that you are, not",0.5,0.58329126143596
13812,human_baseline,0,0.16542296713339807,16.536468505859375,"The Truth and Reconciliation Commission's (TRC) final report shone a light on Canada's residential school system, a dark chapter in our history with lasting impacts still felt by Indigenous people today. Ontario is working with Indigenous partners to address the"," legacy of residential schools, close gaps and remove barriers, create a culturally relevant and responsive justice system, support Indigenous culture, and reconcile relationships with Indigenous peoples. True reconciliation goes beyond the TRC's 'Calls to Action'. The Province will continue to look to Indigenous partners for guidance and leadership.
Ontario plans to invest more than $250 million over the next three years on programs and actions focused on reconciliation, which will be developed and evaluated in close partnership with our Indigenous partners.
New Funding: Up to $20 million over three years, including up to $1.4 million in 2016-17 to support the revitalization of the Mohawk Institute Residential School.
Work with Indigenous partners to establish a commemorative monument in Toronto -- dedicated to residential school survivors -- as a site of learning, healing and reconciliation.
Support restoration of the Mohawk Institute Residential School and work with Indigenous partners to develop an interpretation centre.
Identify death records of ""lost children"" who attended residential schools and contribute to the",0.5,0.0127393845266109
13813,original_ai,1,1.7688611173340254,21.80088233947754,"The Truth and Reconciliation Commission's (TRC) final report shone a light on Canada's residential school system, a dark chapter in our history with lasting impacts still felt by Indigenous people today. Ontario is working with Indigenous partners to address the"," harms that residential schools and other colonial policies have inflicted. Ontario continues to build upon its reconciliation work and has made a renewed commitment to the Truth and Reconciliation report and other important recommendations.#Truth and Reconciliation in the 21st century. The Ontario Tractarian Society is a non profit corporation. Ontario’s First Peoples. The Ontario Government and Ontario Teachers Retirement Pension Fund Board are working with Aboriginal organizations across the province on a number of projects, which have a strong impact on the reconciliation work underway at Ontario schools.
Ontario’s first provincial reconciliation framework sets an important foundation for reconciliation in education.
We believe the Ontario Government’s commitment is to be in full partnership with Aboriginal peoples and their partners and we support that.
Ontario’s first Provincial framework is in the final stage of development. The Government’s work on this is ongoing and will include consultations, engagement sessions with First Nations, Inuit and Metis people. The Government will continue with consultations to gather information from Aboriginal peoples and partners",0.5,3.2798217770510982
